temperature,mixing_speed,residence_time,feed_composition,moisture,viscosity,purity,color_deviation
66.11,687.19,57.52,0.793,9.938,348.58,96.524,3.678
81.61,713.98,57.92,0.561,8.942,305.25,97.131,5.743
76.22,270.23,14.89,0.419,11.877,559.17,97.45,6.783
110.56,485.4,10.75,0.859,9.157,401.98,97.064,4.082
78.8,234.75,18.06,0.47,11.258,585.57,97.868,7.734
107.34,171.32,59.8,0.676,6.743,597.94,96.361,6.601
113.51,737.78,19.0,0.537,7.529,278.28,96.938,6.405
86.03,674.36,35.13,0.433,9.073,326.45,98.685,7.242
114.6,632.02,52.42,0.425,6.521,314.61,96.42,7.716
82.64,134.14,11.02,0.458,10.971,620.36,97.063,6.813
117.84,690.61,40.22,0.436,6.868,293.82,97.351,7.215
65.36,406.63,23.85,0.78,12.483,489.46,97.242,4.975
101.22,339.68,53.12,0.643,7.73,498.61,97.577,5.355
89.63,482.53,24.17,0.571,10.296,429.86,98.757,6.718
83.26,163.95,44.34,0.609,9.343,618.81,98.04,5.734
97.96,629.65,43.71,0.864,7.914,346.9,98.517,4.905
102.23,507.7,21.07,0.855,9.001,411.67,98.408,4.402
60.26,230.61,11.74,0.758,12.498,590.71,96.045,4.596
70.02,231.76,30.46,0.842,11.752,600.38,98.286,4.097
102.78,228.97,24.46,0.56,9.038,542.05,98.571,6.202
99.98,139.9,50.45,0.591,7.864,619.34,97.843,6.181
117.96,511.46,50.02,0.707,6.768,385.4,96.527,6.296
105.66,688.24,32.85,0.712,7.31,286.33,98.58,3.997
117.05,112.25,40.33,0.641,7.048,603.75,97.578,5.764
102.15,134.3,40.21,0.6,7.473,609.77,98.31,5.944
77.88,500.94,51.36,0.893,9.466,448.97,97.804,3.159
66.32,673.65,31.25,0.811,11.25,351.88,97.834,4.544
106.91,328.72,23.77,0.617,8.709,503.64,98.005,6.733
98.65,344.73,23.25,0.764,9.266,513.11,99.017,5.342
62.89,517.44,36.81,0.535,11.827,437.01,97.728,5.213
81.6,291.95,32.46,0.45,9.743,551.47,98.46,7.307
117.41,118.63,32.01,0.576,7.464,610.5,97.203,5.978
90.02,614.66,14.56,0.601,10.316,347.05,98.028,6.648
85.96,537.95,45.93,0.408,8.295,412.52,98.146,6.389
87.46,506.53,20.69,0.807,9.843,413.63,98.378,4.267
72.53,619.18,19.85,0.58,11.319,378.35,98.25,5.139
82.12,572.66,30.64,0.69,14.636,497.44,94.318,12.103
82.19,244.12,21.39,0.437,10.672,576.48,98.651,7.74
63.14,346.74,39.19,0.487,10.668,549.59,97.877,6.386
106.05,188.28,28.57,0.845,8.284,582.95,98.26,5.471
84.99,190.9,32.45,0.704,10.597,602.0,98.74,4.671
109.33,573.34,36.86,0.875,7.718,372.26,98.194,4.453
111.02,701.02,20.18,0.899,8.248,292.65,97.356,4.384
72.72,773.91,17.79,0.586,11.666,297.17,97.714,5.3
99.44,539.84,54.02,0.549,7.814,390.76,97.412,5.572
88.34,228.87,31.69,0.829,9.415,578.78,99.204,5.101
112.81,173.96,30.6,0.899,7.916,581.77,98.425,4.747
72.94,669.0,11.78,0.715,11.658,337.42,97.318,4.023
100.67,505.13,34.9,0.798,8.729,407.39,98.967,3.795
96.47,532.8,37.71,0.791,8.703,398.13,98.336,4.955
77.72,647.02,37.94,0.578,10.252,346.29,98.799,6.667
68.2,592.29,45.35,0.687,10.179,387.42,98.279,4.141
99.1,684.12,18.87,0.817,9.045,330.85,97.372,4.484
104.32,139.35,22.61,0.744,9.126,603.67,98.473,6.038
78.94,623.26,50.54,0.411,9.25,360.38,97.79,5.857
98.69,695.6,57.36,0.568,7.521,307.78,96.812,5.628
83.71,300.29,16.8,0.472,10.483,543.91,98.263,6.11
102.79,548.31,34.88,0.516,8.547,380.07,99.085,6.901
71.95,319.91,20.71,0.853,11.221,546.05,98.246,4.665
113.41,770.58,13.0,0.418,8.348,248.5,96.403,7.067
77.24,123.4,26.28,0.51,10.974,649.41,98.215,5.941
82.07,505.85,17.18,0.555,11.211,423.64,98.102,5.585
63.49,216.55,45.5,0.708,10.649,601.06,97.591,4.487
66.69,598.55,36.69,0.667,11.814,386.4,97.878,4.244
90.95,223.12,17.19,0.509,10.142,566.11,98.058,6.49
76.06,264.77,10.46,0.482,11.12,562.23,97.813,6.651
110.13,446.06,50.41,0.518,6.972,430.49,97.505,6.891
60.88,740.38,18.81,0.651,12.231,316.64,97.074,4.566
82.75,248.2,40.31,0.536,9.699,584.96,98.306,6.222
80.24,200.97,26.85,0.874,10.483,602.76,98.619,4.12
61.16,631.28,39.27,0.632,11.363,382.12,97.38,4.152
67.46,450.43,25.78,0.429,11.078,471.98,97.47,6.402
84.82,738.25,14.35,0.765,11.123,305.98,98.407,4.079
89.57,202.63,21.15,0.564,9.484,594.09,98.94,5.529
84.26,552.15,19.4,0.727,10.064,392.68,98.244,4.958
91.86,263.02,31.4,0.54,9.39,538.64,99.471,6.029
95.71,209.73,42.91,0.685,9.044,583.54,98.678,5.706
60.6,578.4,23.19,0.786,12.088,405.76,97.882,4.341
87.85,515.58,10.6,0.864,10.982,412.79,97.587,3.582
117.81,628.38,35.95,0.531,7.366,311.68,97.465,6.59
91.14,316.62,40.29,0.567,9.19,524.83,99.25,5.196
100.65,413.58,58.14,0.632,7.106,472.42,97.28,6.573
78.71,383.83,39.47,0.864,9.552,501.33,98.959,3.329
106.44,788.86,33.56,0.851,7.179,254.28,98.479,3.978
106.38,304.57,38.67,0.445,7.585,510.65,98.389,7.822
91.28,306.37,56.4,0.386,8.489,516.83,97.097,6.606
118.56,348.18,51.42,0.568,5.689,484.16,96.32,5.538
67.53,495.22,26.15,0.373,11.706,435.52,97.473,6.492
61.02,276.63,21.86,0.493,11.817,579.18,96.421,5.852
106.21,740.7,23.13,0.394,8.531,266.35,98.058,6.222
108.43,285.98,35.22,0.638,8.063,532.21,98.676,5.312
67.21,727.07,47.2,0.795,10.262,311.68,97.913,3.151
75.93,172.43,35.16,0.818,10.505,631.75,98.762,3.853
61.05,559.59,13.39,0.508,12.457,409.68,96.659,4.189
77.6,734.89,46.18,0.62,9.975,298.66,98.138,4.529
106.39,218.12,50.3,0.748,7.317,538.22,97.064,5.833
91.08,777.83,24.47,0.379,9.65,278.26,98.017,5.843
80.89,417.02,43.21,0.665,10.216,485.52,98.3,4.44
82.3,762.0,31.33,0.524,10.295,275.07,99.13,4.666
60.08,573.77,54.46,0.423,10.345,398.49,95.808,5.915
77.99,311.11,52.26,0.521,9.294,537.52,97.849,6.242
98.79,231.81,36.27,0.358,8.384,566.02,99.195,7.706
118.45,312.61,44.58,0.668,6.552,484.92,96.622,4.946
110.82,165.11,54.17,0.446,7.593,584.66,96.837,7.143
61.42,200.71,34.79,0.476,11.663,636.09,97.592,6.41
113.91,173.26,25.66,0.381,6.928,567.38,97.274,7.597
106.99,396.06,47.68,0.752,7.089,468.21,98.252,4.989
106.82,656.9,21.0,0.567,7.825,336.3,97.859,5.363
87.48,198.97,29.43,0.606,9.604,601.38,98.865,5.544
83.88,191.22,53.29,0.605,8.036,605.73,98.451,5.996
78.17,550.4,46.22,0.525,9.268,409.32,98.441,5.546
63.94,238.03,30.19,0.416,10.916,593.26,97.905,5.439
73.69,168.33,20.74,0.693,11.453,641.38,98.498,4.442
74.8,216.79,27.8,0.384,10.766,592.73,98.211,7.103
89.04,746.61,24.21,0.372,9.923,265.14,99.034,6.485
104.85,675.03,18.8,0.675,8.857,309.45,97.802,4.951
88.43,347.85,47.17,0.424,8.161,499.84,98.223,6.117
63.47,559.07,22.6,0.473,12.164,411.4,97.183,5.984
117.47,476.09,32.71,0.558,7.927,406.43,97.223,6.879
116.56,573.99,29.29,0.545,7.561,364.57,97.709,6.641
107.11,577.87,59.1,0.674,6.532,370.15,96.496,5.76
119.48,540.11,29.55,0.632,6.606,374.71,97.028,5.4
92.67,286.27,14.0,0.642,9.74,542.07,98.096,4.984
117.77,127.3,14.49,0.677,8.262,594.96,96.322,5.608
64.54,418.9,39.54,0.466,11.453,475.51,97.561,5.613
81.94,723.68,39.97,0.481,9.719,303.31,98.764,6.264
73.52,498.65,30.94,0.539,11.077,445.99,98.629,5.841
71.75,682.67,31.59,0.474,11.13,334.1,98.466,5.699
68.45,794.14,12.7,0.812,12.36,276.69,96.829,2.504
97.34,214.53,35.83,0.727,8.4,582.68,99.199,4.046
106.88,584.24,35.24,0.402,7.902,355.16,98.228,6.78
94.7,572.01,17.48,0.323,9.332,386.37,97.874,7.345
68.82,785.97,15.19,0.341,11.868,285.76,96.591,6.022
108.67,789.92,16.18,0.442,8.787,248.1,97.62,7.209
98.16,580.68,15.05,0.377,10.204,371.81,97.758,6.098
83.29,270.53,40.49,0.587,8.989,549.76,98.879,4.791
100.45,658.99,19.82,0.749,9.414,332.43,98.62,4.044
75.59,174.92,22.57,0.688,11.647,628.0,98.192,4.376
80.71,646.49,18.68,0.428,11.065,351.13,97.719,6.184
115.05,737.14,57.89,0.52,6.415,269.52,95.828,5.755
77.43,367.98,52.73,0.574,9.6,514.39,97.752,4.483
88.2,541.44,21.52,0.725,10.629,426.11,98.583,4.838
113.41,401.1,26.38,0.74,7.419,457.23,98.234,4.07
102.46,406.44,20.49,0.775,8.48,474.43,97.53,3.978
63.73,317.26,34.59,0.575,11.366,550.58,98.062,4.218
68.84,633.49,10.98,0.667,11.304,376.01,96.909,4.364
60.47,755.32,43.57,0.376,11.613,309.14,97.137,5.812
97.86,758.53,36.16,0.603,9.057,273.72,97.859,6.061
86.86,222.35,54.93,0.444,8.289,593.93,97.959,6.826
68.06,712.32,18.22,0.536,11.681,315.57,97.068,5.674
117.48,616.2,50.21,0.637,6.278,328.71,96.413,5.575
91.78,276.99,49.6,0.448,8.357,546.11,98.112,5.899
74.51,147.1,16.36,0.346,11.4,642.28,97.691,6.851
90.04,287.6,29.93,0.325,9.646,539.29,99.048,7.379
100.78,738.55,18.51,0.331,9.067,284.22,98.239,7.162
64.57,543.23,22.74,0.324,12.196,413.4,97.556,6.087
76.48,604.74,23.16,0.375,11.038,363.86,98.34,6.438
108.42,280.01,37.81,0.44,7.349,526.9,98.273,6.303
87.58,603.57,30.57,0.431,10.152,363.5,98.59,5.563
92.79,119.69,57.39,0.813,7.432,643.49,97.17,3.818
85.97,362.72,16.32,0.473,10.436,502.52,98.325,6.051
62.63,538.73,58.68,0.384,10.581,421.65,95.935,5.343
69.94,202.27,21.53,0.593,11.24,613.22,98.054,4.948
86.73,676.1,48.64,0.749,9.002,330.53,98.258,4.536
72.55,264.52,26.95,0.659,11.288,574.24,98.644,4.238
63.0,556.6,17.15,0.468,11.923,413.81,96.404,5.163
110.62,383.64,52.89,0.601,6.681,464.44,97.268,5.78
118.87,517.23,25.44,0.677,7.383,393.61,97.057,5.439
107.59,175.22,42.94,0.684,7.254,590.14,98.617,5.143
111.23,111.84,38.32,0.653,8.326,637.12,97.55,6.107
74.52,736.7,33.59,0.755,10.304,308.51,99.211,4.036
117.64,288.74,34.79,0.755,7.502,511.47,97.372,5.624
71.82,673.77,46.61,0.609,9.974,364.07,97.83,4.585
117.09,799.55,14.39,0.535,7.664,232.82,96.456,5.596
119.69,248.0,43.41,0.641,6.512,541.78,96.657,5.48
102.7,285.62,54.79,0.729,7.547,538.04,97.322,5.067
118.87,564.0,12.89,0.323,8.335,358.81,95.693,7.208
94.17,775.81,17.03,0.816,10.508,272.93,98.074,3.447
75.57,741.07,45.83,0.411,10.988,288.09,98.277,5.598
86.22,452.01,31.86,0.555,9.8,456.56,98.714,5.12
95.61,656.58,30.18,0.756,8.828,322.55,98.766,4.339
64.38,195.02,16.85,0.433,12.342,619.6,96.435,5.311
97.34,784.21,35.34,0.558,8.531,250.16,98.716,5.484
118.87,775.05,16.33,0.386,8.184,241.36,96.719,7.143
71.41,214.61,33.83,0.518,10.256,606.3,98.108,5.338
107.56,309.6,48.18,0.409,8.08,512.12,97.369,7.871
114.47,170.11,22.91,0.502,8.213,582.29,97.451,6.637
116.62,290.2,34.04,0.507,6.471,506.35,97.365,5.741
117.61,671.17,59.6,0.817,5.597,303.59,96.076,4.161
91.29,364.82,44.33,0.817,9.076,510.2,98.731,4.108
118.64,161.88,52.07,0.377,6.513,585.88,96.197,7.691
105.44,339.56,30.74,0.683,7.748,490.15,98.809,5.063
69.7,786.97,48.39,0.346,10.417,262.39,97.791,5.546
88.61,540.78,12.03,0.335,9.655,390.85,97.584,6.193
103.1,391.31,16.15,0.373,9.045,475.05,97.602,6.628
74.84,216.58,20.15,0.803,11.715,614.1,98.777,3.705
98.44,790.32,30.1,0.79,8.661,248.81,98.895,3.388
100.0,674.59,52.29,0.417,6.932,314.63,97.497,5.977
69.76,297.03,27.31,0.401,11.256,570.65,97.86,6.543
93.91,149.05,42.73,0.44,8.265,617.21,98.131,7.432
106.3,139.64,45.47,0.578,7.672,619.12,98.232,6.417
89.93,184.26,39.31,0.605,8.691,609.84,98.229,6.158
60.73,506.54,27.86,0.431,11.593,438.44,97.218,6.13
60.54,750.13,38.85,0.698,10.639,309.48,97.312,4.207
81.42,447.72,27.11,0.475,10.365,459.62,99.395,5.683
115.57,690.06,14.19,0.781,8.239,297.23,96.11,4.525
73.72,412.12,59.64,0.648,8.863,498.31,96.303,4.482
98.06,596.01,16.36,0.538,9.6,363.73,97.935,5.547
73.32,612.31,13.62,0.715,12.102,354.99,97.311,4.119
79.3,221.77,53.93,0.729,9.116,584.49,97.508,4.867
110.88,352.85,25.09,0.465,8.146,464.29,97.803,6.805
103.73,546.11,42.51,0.49,7.856,383.31,97.92,6.028
65.72,149.49,26.45,0.788,11.198,654.65,97.969,3.985
85.72,353.08,29.57,0.402,10.631,509.31,98.166,6.684
61.75,474.36,23.11,0.341,11.843,453.75,97.04,6.568
88.85,797.36,27.15,0.547,9.985,261.23,98.705,4.458
99.75,432.17,30.54,0.721,9.041,459.99,99.151,4.22
67.11,671.24,46.02,0.706,10.51,340.42,98.198,4.51
77.33,402.45,35.58,0.78,10.535,483.65,98.734,3.955
83.87,657.47,57.18,0.587,8.73,340.26,97.72,4.808
115.17,516.79,12.09,0.37,7.75,398.86,96.15,6.955
119.6,720.62,35.15,0.614,6.75,286.07,96.885,5.373
62.69,387.66,39.21,0.709,11.016,522.18,98.128,4.41
105.66,523.01,56.01,0.367,6.696,384.6,96.973,6.356
82.3,541.01,12.46,0.406,10.417,411.26,97.499,6.199
83.55,392.17,38.67,0.326,9.955,482.05,98.962,6.965
105.26,201.02,52.68,0.617,7.795,569.34,97.473,5.921
115.11,165.49,22.1,0.763,8.331,569.91,97.386,5.188
117.06,111.67,53.81,0.655,6.674,613.29,95.814,6.075
94.63,711.47,10.95,0.811,10.012,299.27,97.483,3.549
81.43,265.53,46.62,0.352,9.03,561.02,98.471,6.303
107.25,248.05,56.66,0.772,6.531,531.74,96.779,6.017
75.06,615.22,42.86,0.727,10.352,376.76,98.721,3.893
93.84,324.01,31.95,0.477,9.153,496.84,99.036,6.118
81.51,454.23,12.24,0.807,11.102,470.89,97.383,4.194
99.4,213.76,56.01,0.464,7.929,576.02,96.819,7.308
74.42,771.82,33.51,0.765,10.786,285.24,98.634,3.376
71.5,696.11,11.45,0.76,11.625,337.76,96.832,3.192
115.09,704.65,44.49,0.699,6.529,279.29,97.449,4.303
66.11,384.74,34.09,0.602,11.484,514.21,97.756,5.644
90.36,633.65,16.22,0.38,10.515,349.84,97.84,5.894
73.25,200.71,20.71,0.586,11.525,586.12,98.324,5.255
62.34,106.03,13.22,0.498,13.284,672.21,96.298,5.182
62.16,113.98,38.71,0.716,11.984,675.59,97.355,3.628
70.51,510.62,41.1,0.699,10.714,437.42,98.234,4.079
112.01,418.78,35.29,0.775,7.196,461.85,98.477,4.221
76.95,462.61,50.86,0.327,8.9,443.49,97.806,6.286
117.03,105.22,53.05,0.725,6.072,612.48,96.521,6.411
94.9,395.88,40.78,0.789,8.931,465.68,98.674,4.499
86.2,602.65,10.64,0.715,11.541,383.73,97.804,4.819
94.81,409.89,44.76,0.385,8.484,463.18,99.172,7.108
91.0,612.55,30.9,0.361,9.775,350.87,98.649,6.513
105.53,263.11,38.28,0.33,7.669,534.39,97.932,7.165
76.95,669.2,42.45,0.634,10.185,346.12,98.576,4.708
81.18,511.9,27.51,0.635,10.674,429.14,99.073,4.907
113.65,247.53,55.85,0.813,5.592,565.41,96.362,4.38
116.79,265.7,16.7,0.519,7.836,528.46,96.349,6.541
113.55,539.62,43.58,0.486,7.287,372.07,97.425,5.983
85.17,680.96,10.22,0.632,10.999,322.18,97.559,4.663
106.82,390.94,56.23,0.733,6.408,467.07,96.765,4.701
88.58,280.81,15.63,0.788,9.421,540.52,98.348,3.646
89.85,706.91,14.74,0.722,10.169,309.79,98.387,3.105
72.28,568.49,26.65,0.533,11.04,407.14,98.349,4.728
95.47,413.66,28.68,0.637,8.79,462.48,98.897,6.093
71.17,441.53,20.72,0.748,11.576,472.35,98.194,3.858
79.89,242.98,39.26,0.565,10.042,591.14,98.494,5.871
111.3,538.76,32.15,0.428,7.909,365.92,97.678,5.575
72.42,351.12,11.71,0.405,10.824,505.75,96.832,5.684
64.27,796.95,25.98,0.32,11.154,263.97,97.317,5.411
64.14,436.13,50.52,0.679,10.449,475.4,96.754,4.191
116.45,440.12,44.49,0.376,6.826,428.89,97.59,8.367
90.42,496.1,46.24,0.442,8.807,419.34,99.115,6.411
84.56,741.73,44.91,0.469,9.343,287.8,98.435,6.504
108.65,660.57,25.55,0.6,8.081,324.81,98.126,5.304
110.15,415.79,14.98,0.519,8.488,443.11,97.064,6.876
79.93,603.09,23.62,0.657,10.354,382.46,98.921,5.608
101.62,510.36,51.59,0.348,7.727,413.23,97.986,6.9
106.27,444.66,59.02,0.382,6.318,430.18,95.81,6.639
99.28,234.62,34.69,0.57,8.858,568.3,98.951,5.194
69.1,424.76,10.49,0.488,12.202,483.41,96.143,5.392
112.55,272.07,17.0,0.468,8.292,532.29,97.621,6.732
92.35,740.39,26.1,0.354,9.175,268.4,98.859,7.521
76.95,334.78,38.93,0.768,9.61,520.89,98.49,3.47
85.51,766.58,13.75,0.666,10.436,275.44,97.789,4.498
62.25,473.14,57.17,0.381,10.168,455.3,95.774,5.1
67.67,542.08,28.25,0.353,10.356,412.74,98.049,6.003
105.93,480.06,55.63,0.807,6.931,421.18,97.383,4.47
60.0,190.57,49.03,0.661,11.341,638.8,96.342,4.822
84.99,363.07,47.77,0.529,9.221,501.42,98.91,5.979
91.35,169.4,40.34,0.671,8.702,603.35,99.4,5.351
63.28,536.07,41.34,0.698,11.123,428.75,97.316,4.351
118.38,412.81,41.9,0.71,6.449,439.45,97.167,5.238
73.57,644.59,41.44,0.559,10.294,349.24,98.864,4.469
78.25,254.33,37.69,0.535,10.656,560.86,99.085,4.695
78.24,215.2,59.32,0.326,9.284,592.4,96.586,6.643
73.82,384.43,46.61,0.783,10.231,504.82,98.404,3.845
60.09,748.61,48.85,0.622,10.764,318.48,97.592,4.87
103.76,597.3,53.62,0.422,7.468,340.35,97.307,6.418
118.01,393.25,20.78,0.78,7.103,453.86,96.819,4.71
73.46,462.09,14.19,0.777,11.57,479.83,97.53,4.055
99.78,158.95,34.14,0.815,8.812,601.61,98.987,4.334
104.51,789.2,35.7,0.757,8.401,248.9,98.465,4.684
110.91,566.49,51.46,0.819,7.092,360.4,97.324,5.248
85.36,299.78,32.19,0.442,9.837,527.6,98.543,7.369
78.18,510.07,38.54,0.741,9.987,444.9,98.592,4.175
79.52,176.64,36.35,0.732,10.28,621.81,99.119,4.713
102.76,776.09,11.91,0.435,8.957,254.32,96.684,6.976
109.01,222.35,40.76,0.369,7.038,540.89,98.229,7.187
70.9,553.62,51.4,0.81,10.05,419.12,96.94,3.866
82.26,271.82,17.88,0.468,10.759,567.36,97.608,5.518
114.12,602.29,39.72,0.755,6.405,355.08,97.585,4.512
108.4,643.77,39.68,0.322,7.647,324.96,98.114,7.69
119.09,571.39,18.21,0.331,7.994,340.65,96.848,6.988
105.25,530.15,16.17,0.553,8.93,393.09,97.635,5.713
83.59,724.73,59.0,0.439,9.468,304.81,96.882,5.044
95.44,155.04,29.69,0.665,8.831,598.91,99.119,6.287
99.66,331.64,21.37,0.603,9.019,499.33,98.123,6.196
64.71,273.8,18.57,0.359,11.869,581.04,97.051,6.482
92.67,791.61,43.38,0.401,8.531,259.81,98.254,6.428
102.56,372.57,40.47,0.514,7.818,468.16,98.501,6.312
70.04,612.83,42.18,0.413,9.873,381.64,97.961,6.523
106.84,579.31,14.4,0.716,8.753,365.65,97.163,4.521
95.03,248.46,54.68,0.528,7.807,564.75,97.622,6.37
117.13,267.3,29.46,0.367,7.782,515.44,97.361,7.934
62.55,296.9,25.67,0.562,12.786,572.24,97.744,5.709
75.92,387.79,33.12,0.365,10.938,503.66,98.082,5.328
96.09,264.03,29.5,0.384,8.667,542.9,98.761,6.571
77.79,113.76,53.18,0.44,8.995,652.47,97.329,5.814
102.87,715.58,56.46,0.75,7.133,288.07,97.382,4.438
105.54,775.93,25.17,0.782,9.271,271.01,98.619,3.153
66.15,339.1,53.2,0.733,10.226,541.43,97.076,3.082
90.83,336.95,49.08,0.487,7.919,505.04,98.031,7.162
90.53,104.96,56.54,0.456,7.891,637.18,97.629,6.797
82.16,576.18,22.29,0.595,10.818,389.15,98.087,5.08
115.98,677.81,38.85,0.681,7.284,306.83,97.015,5.258
109.65,202.63,23.73,0.817,8.231,562.98,97.652,4.683
101.83,211.77,51.2,0.386,7.706,583.46,97.634,7.529
102.86,653.06,10.27,0.345,8.476,322.57,97.143,6.54
87.7,531.4,38.24,0.667,9.337,413.23,98.103,4.833
115.26,131.4,26.96,0.736,8.02,604.45,98.024,5.391
101.68,535.78,26.13,0.743,12.979,462.29,94.731,9.363
103.74,316.24,42.25,0.659,7.476,512.49,97.926,5.962
111.7,358.11,52.57,0.797,5.952,492.78,97.013,4.391
76.44,638.81,40.46,0.576,10.694,357.56,98.889,5.466
108.42,667.65,52.66,0.777,6.662,321.53,97.423,4.417
71.71,380.25,23.23,0.804,11.463,510.91,98.521,4.567
80.72,763.01,35.98,0.744,10.232,288.0,98.536,3.389
80.14,384.52,32.53,0.475,10.734,490.11,98.68,5.347
118.71,640.29,10.58,0.418,8.062,323.47,95.409,6.292
111.39,438.71,37.84,0.594,7.183,429.46,98.491,5.811
102.07,728.27,43.08,0.547,7.938,280.22,98.578,6.325
103.62,735.43,39.6,0.759,8.496,279.13,99.429,5.1
93.72,161.19,46.81,0.37,8.228,603.03,98.2,5.858
116.83,755.55,38.57,0.449,6.502,258.15,97.119,6.533
89.78,677.87,13.34,0.696,9.768,322.87,97.817,2.856
82.83,653.92,15.82,0.367,10.228,350.02,98.3,6.715
69.78,240.64,39.82,0.48,10.94,583.26,98.005,6.352
107.17,663.58,23.75,0.514,8.289,314.92,98.11,5.898
104.07,695.09,13.98,0.631,8.946,295.02,97.518,5.16
83.06,302.41,31.48,0.399,9.638,541.88,98.856,6.521
61.51,766.58,37.72,0.75,11.476,301.58,97.342,3.09
110.34,134.9,26.44,0.544,7.942,603.84,97.932,6.545
60.69,204.94,46.02,0.779,10.992,635.87,97.013,3.742
102.22,476.31,42.19,0.554,8.443,418.47,98.43,6.23
118.22,503.05,26.64,0.458,7.987,395.54,97.435,6.579
86.26,551.61,47.74,0.391,8.209,387.82,98.837,5.918
74.1,111.88,42.43,0.322,10.202,656.21,97.963,6.191
102.29,772.26,41.87,0.586,7.612,249.25,98.343,4.345
109.03,131.21,37.67,0.374,7.431,599.93,97.823,7.984
92.79,200.14,10.57,0.516,10.351,587.26,97.45,5.851
118.02,109.81,44.83,0.615,6.44,626.08,96.797,6.252
63.1,496.8,28.8,0.458,11.765,450.3,97.597,6.43
90.29,752.59,57.13,0.408,8.336,290.27,97.59,5.846
103.11,566.16,50.9,0.707,7.56,377.43,97.009,4.458
111.76,675.86,39.38,0.793,7.093,304.96,98.14,4.253
70.76,109.3,22.61,0.37,11.093,673.93,97.726,6.619
108.0,479.41,20.19,0.398,7.918,416.52,97.853,7.758
93.16,421.69,27.02,0.8,9.118,463.36,98.708,4.944
83.79,449.28,33.83,0.339,10.516,457.08,99.204,7.024
67.9,150.55,24.8,0.809,11.277,647.71,98.261,4.599
111.92,579.1,35.75,0.322,6.903,336.29,98.009,7.156
69.44,452.25,18.27,0.757,11.911,482.11,97.844,4.065
78.59,635.6,58.89,0.474,8.891,364.15,96.618,5.463
77.4,439.7,15.4,0.789,11.221,489.0,97.659,3.247
112.28,204.57,56.6,0.478,6.919,566.25,96.477,7.292
